4898 11 1
0,3076923077 0,026788202 0,2168674699 0,3082822086 0,1300075149 0,149825784 0,373549884 1 0,2545454545 0,2674418605 0,1290322581 0,5
0,2980769231 0,0001791187 0,1626506024 0,0552147239 0,0895427481 0,06271777 0,1647331787 0,00000378 0,3636363636 0,1976744186 0,564516129 0,5
0,2019230769 0,6517135692 0 0,0766871166 0,0953234291 0,0209059233 0,0510440835 6,48991634497831E-06 0,5454545455 0,3372093023 0,4032258065 0,1666666667
0,3653846154 0,0002985312 0,1686746988 0,0552147239 0,0837620672 0,0174216028 0,2389791183 0,00000349 0,2545454545 0,2209302326 0,7419354839 0,5
0,3846153846 0,0002288739 0,2409638554 0,0153374233 0,0779813862 0,06271777 0,180974478 3,98994856956299E-06 0,3909090909 0,3023255814 0,6290322581 0,5
0,4134615385 8,95593679098834E-05 0,1265060241 0,0153374233 0,1039944505 0,0766550523 0,2552204176 6,84991170463815E-06 0,4181818182 0,3488372093 0,3387096774 0,5
0,2884615385 9,95104087887593E-05 0,1686746988 0,0076687117 0,0779813862 0,1045296167 0,2389791183 0,00000378 0,3909090909 0,2674418605 0,4838709677 0,6666666667
0,3461538462 0,0001990208 0,2168674699 0,2147239264 0,1386785363 0,1149825784 0,3526682135 9,68987509750997E-06 0,3818181818 0,3953488372 0,4193548387 0,3333333333
0,3365384615 0,0001492656 0,1626506024 0,0306748466 0,1011041101 0,1289198606 0,2575406032 4,26994496040946E-06 0,2909090909 0,4302325581 0,5322580645 0,6666666667
0,2788461538 0,0001393146 0,1325301205 0,009202454 0,1097751315 0,0104529617 0,2668213457 0,00000387 0,3454545455 0,1744186047 0,5161290323 0,1666666667
0,3461538462 0,0001691677 0,1686746988 0,101993865 0,0808717267 0,0418118467 0,1600928074 5,26993207057561E-06 0,2 0,1744186047 0,564516129 0,6666666667
0,3557692308 0,0002189229 0,1265060241 0,0912576687 0,0750910457 0,1080139373 0,3109048724 5,32993129718564E-06 0,1818181818 0,1511627907 0,5 0,3333333333
0,3269230769 0,0001791187 0,1445783133 0,0981595092 0,0664200243 0,0592334495 0,2807424594 4,64994006227264E-06 0,3818181818 0,3139534884 0,7741935484 0,6666666667
0,2403846154 0,000238825 0,1927710843 0,013803681 0,106884791 0,0348432056 0,1554524362 0,00000282 0,5272727273 0,2790697674 0,6935483871 0,5
0,375 0,0001592167 0,1807228916 0,0122699387 0,118446153 0,0452961672 0,2157772622 5,78992536786197E-06 0,4909090909 0,3604651163 0,3870967742 0,5
0,3461538462 0,0001691677 0,1686746988 0,101993865 0,0808717267 0,0418118467 0,1600928074 5,26993207057561E-06 0,2 0,1744186047 0,564516129 0,6666666667
0,3076923077 0,0001592167 0,2108433735 0,0061349693 0,0924330886 0,1393728223 0,2204176334 0,00000277 0,4 0,1744186047 0,5967741935 0,6666666667
0,1923076923 0,0001990208 0,1686746988 0,0552147239 0,1271171744 0,1742160279 0,3457076566 0,991000116 0,5727272727 0,2558139535 0,435483871 0,6666666667
0,2884615385 0,0001094614 0,4277108434 0,259202454 0,1213364934 0,0662020906 0,2436194896 1,07298616920828E-05 0,1181818182 0,3255813953 0,2419354839 0,5
0,2884615385 0,0001094614 0,4277108434 0,259202454 0,1213364934 0,0662020906 0,2436194896 1,07298616920828E-05 0,1181818182 0,3255813953 0,2419354839 0,5
0,2884615385 0,0001094614 0,4277108434 0,259202454 0,1213364934 0,0662020906 0,2436194896 1,07298616920828E-05 0,1181818182 0,3255813953 0,2419354839 0,5
0,2692307692 0,0001094614 0,2108433735 0,013803681 0,106884791 0,1219512195 0,2273781903 0,00000295 0,4181818182 0,5348837209 0,6451612903 0,6666666667
0,25 0,0001990208 0,2168674699 0,0107361963 0,1531302387 0,0905923345 0,4106728538 4,99993555083076E-06 0,5363636364 0,2674418605 0,4516129032 0,3333333333
0,1730769231 0,0001990208 0,1626506024 0,0506134969 0,1242268339 0,1742160279 0,3457076566 4,90993671091588E-06 0,5727272727 0,2558139535 0,435483871 0,6666666667
0,1730769231 0,0001990208 0,1686746988 0,0552147239 0,1271171744 0,1742160279 0,3457076566 0,991000116 0,5727272727 0,2558139535 0,435483871 0,6666666667
0,2884615385 0,0001094614 0,1927710843 0,1073619632 0,1415688768 0,1219512195 0,2273781903 6,20991995413184E-06 0,3636363636 0,2558139535 0,435483871 0,6666666667
0,3269230769 7,96083270310074E-05 0,1746987952 0,0061349693 0,0895427481 0,1324041812 0,2645011601 0,00000247 0,3636363636 0,2093023256 0,6612903226 0,6666666667
0,2692307692 8,95593679098834E-05 0,1686746988 0,0076687117 0,0982137696 0,1846689895 0,2296983759 0,00000228 0,2545454545 0,3488372093 0,6290322581 0,6666666667
0,2692307692 0,0001094614 0,1686746988 0,1717791411 0,1213364934 0,181184669 0,2969837587 7,80989933039762E-06 0,4181818182 0,1744186047 0,4516129032 0,5
0,1923076923 0,0001194125 0,1445783133 0,0122699387 0,0953234291 0,2195121951 0,3712296984 0,00000332 0,7909090909 0,3953488372 0,6935483871 0,6666666667
0,2692307692 0,0003084823 0,2289156627 0,1395705521 0,1531302387 0,1637630662 0,5034802784 1,07598613053878E-05 0,5272727273 0,4069767442 0,2258064516 0,5
0,2884615385 3,98041635155037E-05 0,1807228916 0,1886503067 0,1415688768 0,1045296167 0,1832946636 9,42987844886684E-06 0,4363636364 0,1511627907 0,3064516129 0,5
0,2692307692 0,2934760976 0,1445783133 0,0153374233 0,112665472 0,0940766551 0,3039443155 5,92992356328526E-06 0,5727272727 0,4534883721 0,3870967742 0,6666666667
0,2692307692 0,0001791187 0,1445783133 0,1012269939 0,1097751315 0,0905923345 0,2969837587 8,0898957212442E-06 0,5727272727 0,4418604651 0,3870967742 0,5
0,3076923077 0,000238825 0,1626506024 0,0996932515 0,0779813862 0,1219512195 0,2621809745 4,53994148015431E-06 0,3909090909 0,4418604651 0,7419354839 0,6666666667
0,3461538462 0,0002786291 0,1385542169 0,0199386503 0,0490779814 0,1010452962 0,1392111369 0,00000209 0,1909090909 0,1627906977 0,7258064516 0,5
0,2788461538 0,0002686781 0,2891566265 0,1257668712 0,1618012602 0,1149825784 0,3665893271 9,16988180022361E-06 0,2909090909 0,2906976744 0,2258064516 0,3333333333
0,25 0,0002985312 0,1445783133 0,1012269939 0,1357881958 0,1358885017 0,3294663573 8,92988489378371E-06 0,3545454545 0,4418604651 0,1935483871 0,3333333333
0,2884615385 5,97062452732556E-05 0,1084337349 0,0122699387 0,1357881958 0,0975609756 0,1879350348 4,52994160905269E-06 0,5 0,3720930233 0,5161290323 0,5
0,3076923077 7,96083270310074E-05 0,1506024096 0,2101226994 0,1271171744 0,0871080139 0,3248259861 0,9970000387 0,1727272727 0,2790697674 0,1935483871 0,5
0,3076923077 7,96083270310074E-05 0,1506024096 0,2101226994 0,1271171744 0,0871080139 0,3248259861 0,9970000387 0,1727272727 0,2790697674 0,1935483871 0,5
0,2788461538 0,0002686781 0,2891566265 0,1257668712 0,1618012602 0,1149825784 0,3665893271 9,16988180022361E-06 0,2909090909 0,2906976744 0,2258064516 0,3333333333
0,2884615385 5,97062452732556E-05 0,1084337349 0,0122699387 0,1357881958 0,0975609756 0,1879350348 4,52994160905269E-06 0,5 0,3720930233 0,5161290323 0,5
0,2884615385 7,96083270310074E-05 0,1084337349 0,018404908 0,1328978554 0,1010452962 0,2436194896 5,14993361735566E-06 0,5 0,3837209302 0,4516129032 0,5
0,3076923077 7,96083270310074E-05 0,1506024096 0,2101226994 0,1271171744 0,0871080139 0,3248259861 0,9970000387 0,1727272727 0,2790697674 0,1935483871 0,5
0,25 0,0002985312 0,1445783133 0,1012269939 0,1357881958 0,1358885017 0,3294663573 8,92988489378371E-06 0,3545454545 0,4418604651 0,1935483871 0,3333333333
0,3269230769 0,0001592167 0,1807228916 0,009202454 0,106884791 0,031358885 0,1995359629 0,00000203 0,2181818182 0,1627906977 0,7258064516 0,5
0,375 0,000238825 0,3674698795 0,1717791411 0,118446153 0,2229965157 0,4153132251 1,08298604030994E-05 0,2545454545 0,3720930233 0,2096774194 0,3333333333
0,3076923077 0,0002089719 0,1987951807 0,004601227 0,118446153 0,06271777 0,2505800464 0,00000337 0,4454545455 0,3255813953 0,5483870968 0,3333333333
0,3173076923 0,0001890698 0,1445783133 0,1840490798 0,1271171744 0,1602787456 0,252900232 1,01498691681864E-05 0,2909090909 0,3953488372 0,3225806452 0,6666666667
0,2884615385 0,0003681885 0,1686746988 0,3903374233 0,0895427481 0,0871080139 0,2621809745 1,58397958250318E-05 0,3090909091 0,2325581395 0,4193548387 0,5
0,2403846154 0,0001194125 0,156626506 0,0628834356 5,78068096421758E-05 0,3693379791 0,3689095128 5,66992691464214E-06 0,3181818182 0,6162790698 0,435483871 0,6666666667
0,3173076923 0,0001890698 0,1445783133 0,1840490798 0,1271171744 0,1602787456 0,252900232 1,01498691681864E-05 0,2909090909 0,3953488372 0,3225806452 0,6666666667
0,3269230769 0,0001592167 0,1807228916 0,009202454 0,106884791 0,031358885 0,1995359629 0,00000203 0,2181818182 0,1627906977 0,7258064516 0,5
0,2884615385 0,0003681885 0,1686746988 0,3903374233 0,0895427481 0,0871080139 0,2621809745 1,58397958250318E-05 0,3090909091 0,2325581395 0,4193548387 0,5
0,2692307692 0,0002786291 0,1686746988 0,0843558282 0,0837620672 0,0348432056 0,1948955916 0,00000343 0,4272727273 0,0581395349 0,7741935484 0,6666666667
0,375 0,000238825 0,3674698795 0,1717791411 0,118446153 0,2229965157 0,4153132251 1,08298604030994E-05 0,2545454545 0,3720930233 0,2096774194 0,3333333333
0,3076923077 0,0002089719 0,1987951807 0,004601227 0,118446153 0,06271777 0,2505800464 0,00000337 0,4454545455 0,3255813953 0,5483870968 0,3333333333
0,25 0,0002885802 0,1204819277 0,0766871166 0,3381120296 0,2055749129 0,403712297 7,47990358404284E-06 0,4727272727 0,2441860465 0,2419354839 0,3333333333
0,25 0,0002985312 0,1204819277 0,0720858896 0,3381120296 0,1916376307 0,3990719258 7,47990358404284E-06 0,4727272727 0,2441860465 0,2419354839 0,5
0,25 0,0002786291 0,1204819277 0,0782208589 0,3410023701 0,2055749129 0,3781902552 7,48990345514446E-06 0,4727272727 0,2441860465 0,2419354839 0,5
0,2692307692 0,0002189229 0,1506024096 0,1134969325 0,1039944505 0,0662020906 0,2668213457 6,50991608718165E-06 0,3090909091 0,1860465116 0,4516129032 0,5
0,2692307692 0,0002189229 0,1506024096 0,1134969325 0,1039944505 0,0662020906 0,2668213457 6,50991608718165E-06 0,3090909091 0,1860465116 0,4516129032 0,5
0,2596153846 0,0001293635 0,3072289157 0,2607361963 0,1300075149 0,1114982578 0,2691415313 1,25498382325852E-05 0,4363636364 0,2906976744 0,1290322581 0,5
0,2692307692 0,0002189229 0,1506024096 0,1134969325 0,1039944505 0,0662020906 0,2668213457 6,50991608718165E-06 0,3090909091 0,1860465116 0,4516129032 0,5
0,3653846154 0,0002288739 0,1626506024 0,1257668712 0,0606393433 0,1916376307 0,3410672854 7,3099057753146E-06 0,3272727273 0,1860465116 0,4838709677 0,6666666667
0,1923076923 0,000497552 0 0,013803681 0 0,1080139373 0,2018561485 0,00000207 0,5181818182 0,1860465116 0,7096774194 0,5
0,2596153846 0,0001791187 0,234939759 0,0122699387 0 0,0348432056 0,13225058 0,00000378 0,4818181818 0,6162790698 0,5322580645 0,6666666667
0,4711538462 0,0002189229 0,2048192771 0,0644171779 0,0519683219 0,0731707317 0,2737819026 7,62990165056775E-06 0,3636363636 0,3139534884 0,5161290323 0,6666666667
0,25 0,0002089719 0,1927710843 0,027607362 0,0404069599 0,1114982578 0,1856148492 0,00000297 0,4727272727 0,511627907 0,7258064516 0,6666666667
0,2788461538 4,97552043943797E-05 0,1927710843 0,0475460123 0,0490779814 0,1045296167 0,2088167053 6,36991789175836E-06 0,3636363636 0,2558139535 0,3225806452 0,5
0,2884615385 0,0001094614 0,1987951807 0,0659509202 0,1357881958 0,1393728223 0,2807424594 5,71992627015044E-06 0,3636363636 0,3953488372 0,4838709677 0,5
0,2115384615 0,0001691677 0,2409638554 0,0782208589 0,1502398983 0,1881533101 0,3317865429 6,86991144684149E-06 0,4 0,7674418605 0,4032258065 0,5
0,2115384615 0,0001691677 0,2409638554 0,0782208589 0,1502398983 0,1881533101 0,3317865429 6,86991144684149E-06 0,4 0,7674418605 0,4032258065 0,5
0,2884615385 0,0001094614 0,1987951807 0,0659509202 0,1357881958 0,1393728223 0,2807424594 5,71992627015044E-06 0,3636363636 0,3953488372 0,4838709677 0,5
0,25 0,0001592167 0,1385542169 0,0214723926 0,1328978554 0,0975609756 0,2877030162 0,00000369 0,3636363636 0,3720930233 0,5483870968 0,6666666667
0,2019230769 9,95104087887593E-05 0,1686746988 0,0690184049 0,112665472 0,1672473868 0,3016241299 4,53994148015431E-06 0,4 0,2558139535 0,5322580645 0,5
0,3269230769 0,000248776 0,1325301205 0,0598159509 0,0895427481 0,0278745645 0,1484918794 0,00000365 0,2272727273 0,3488372093 0,6774193548 0,6666666667
0,25 0,0002089719 0,1445783133 0,0398773006 0,106884791 0,1010452962 0,1995359629 0,00000231 0,1636363636 0,511627907 0,7419354839 0,6666666667
0,3365384615 0,0002288739 0,1506024096 0,092791411 0,0924330886 0,0975609756 0,2993039443 5,32993129718564E-06 0,1636363636 0,1744186047 0,5 0,3333333333
0,3076923077 0,0002089719 0,2228915663 0,0153374233 0,1011041101 0,1114982578 0,2714617169 0,00000347 0,4909090909 0,2906976744 0,6935483871 0,5
0,2980769231 0,0001094614 0,3614457831 0,0521472393 0,106884791 0,0139372822 0,2621809745 5,43992987930386E-06 0,1818181818 0,4302325581 0,3870967742 0,1666666667
0,2403846154 0,000238825 0,1024096386 0,2630368098 0,0001156136 0,1707317073 0,4199535963 1,20498446775021E-05 0,3727272727 0,3023255814 0,1290322581 0,5
0,2692307692 0,0845042391 0,1987951807 0,0122699387 0,1039944505 0,0522648084 0,2320185615 5,9499233054886E-06 0,5 0,4534883721 0,2419354839 0,5
0,2403846154 0,000238825 0,1024096386 0,2630368098 0,0001156136 0,1707317073 0,4199535963 1,20498446775021E-05 0,3727272727 0,3023255814 0,1290322581 0,5
0,2884615385 9,95104087887593E-05 0,1927710843 0,1012269939 0,1357881958 0,0522648084 0,2320185615 7,86989855700765E-06 0,6363636364 0,2558139535 0,3870967742 0,5
0,2884615385 0,0004378458 0,156626506 0,0782208589 0,1097751315 0,0871080139 0,2807424594 0,00000289 0,3545454545 0,0581395349 0,8064516129 0,6666666667
0,3173076923 0,0001990208 0,1686746988 0,1211656442 2,89034048210879E-05 0,0801393728 0,4222737819 6,26991918074176E-06 0,4 0,2790697674 0,6774193548 0,6666666667
0,1826923077 6,96572861521315E-05 0,2831325301 0,1656441718 0,1011041101 0,1637630662 0,2761020882 7,44990397073789E-06 0,2818181818 0,1395348837 0,4032258065 0,8333333333
0,1923076923 0,2735740158 0,1807228916 0,0736196319 0,1242268339 0,1358885017 0,3248259861 5,48992923481216E-06 0,5545454545 0,2325581395 0,4516129032 0,6666666667
0,1538461538 0,0004477968 0,0963855422 0,032208589 0,1039944505 0,1114982578 0,2761020882 0,00000145 0,4363636364 0,3604651163 0,8387096774 0,8333333333
0,1923076923 0,000238825 0,1686746988 0,0567484663 0,0924330886 0,1533101045 0,2459396752 0,00000235 0,4 0,4069767442 0,8064516129 0,8333333333
0,2788461538 0,0001393146 0,234939759 0,009202454 0,1415688768 0,0836236934 0,3317865429 6,34991814955513E-06 0,7090909091 0,2906976744 0,3225806452 0,5
0,2211538462 0,0005174541 0,0722891566 0,018404908 8,67102144632638E-05 0,031358885 0,1554524362 5,56992820362553E-06 0,6363636364 0,3023255814 0,3870967742 0,1666666667
0,2596153846 0,0001791187 0,186746988 0,0107361963 0,0982137696 0,1986062718 0,3155452436 0,00000233 0,4 0,3720930233 0,7096774194 0,5
0,1153846154 0,0002089719 0,3253012048 0,0782208589 0,1011041101 0,181184669 0,3387470998 0,00000265 0,5 0,1395348837 0,7903225806 0,8333333333
0,1538461538 0,0004477968 0,0963855422 0,032208589 0,1039944505 0,1114982578 0,2761020882 0,00000145 0,4363636364 0,3604651163 0,8387096774 0,8333333333
0,2884615385 0,0001293635 0,156626506 0,1702453988 0,1097751315 0,2055749129 0,3317865429 8,11989533454915E-06 0,2727272727 0,3953488372 0,4032258065 0,6666666667
0,1923076923 0,000238825 0,1686746988 0,0567484663 0,0924330886 0,1533101045 0,2459396752 0,00000235 0,4 0,4069767442 0,8064516129 0,8333333333
0,2596153846 0,0001890698 0,156626506 0,1595092025 2,89034048210879E-05 0 0,1693735499 6,90991093124818E-06 0,3181818182 0,1627906977 0,5161290323 0,3333333333
0,2019230769 0,0002885802 0,1927710843 0,0153374233 0,0837620672 0,1358885017 0,2157772622 0,00000205 0,6272727273 0,3837209302 0,7580645161 0,6666666667
0,2307692308 0,0001293635 0,1084337349 0,1687116564 0,1271171744 0,2055749129 0,3387470998 9,43987831996846E-06 0,3818181818 0,3488372093 0,2258064516 0,5
0,2884615385 0,0002189229 0,1746987952 0,0858895706 0,0722007052 0,0940766551 0,1995359629 0,0000036 0,2818181818 0,1162790698 0,7903225806 0,6666666667
0,3365384615 0,0003283843 0,1746987952 0,018404908 0,0924330886 0,0836236934 0,150812065 0,00000178 0,2181818182 0,1511627907 0,8064516129 0,8333333333
0,1538461538 0,0002189229 0,1807228916 0,009202454 0,0837620672 0,0801393728 0,1948955916 0,00000031 0,5363636364 0,2093023256 0,9032258065 0,6666666667
0,2692307692 0,0002587271 0,1204819277 0,0061349693 0,1531302387 0,0836236934 0,2389791183 6,24991943853853E-06 0,5454545455 0,3837209302 0,1774193548 0,3333333333
0,1730769231 0,0001691677 0,1144578313 0,027607362 0,1415688768 0,1393728223 0,3642691415 0,991000116 0,4818181818 0,2441860465 0,3870967742 0,5
0,1442307692 0,0002189229 0,1807228916 0,009202454 0,0837620672 0,0801393728 0,1948955916 0,00000031 0,5363636364 0,2093023256 0,9032258065 0,6666666667
0,2980769231 0,000497552 0,3493975904 0,1165644172 0,0924330886 0,0940766551 0,3712296984 5,63992730133718E-06 0,5090909091 0,2558139535 0,6774193548 0,5
0,3269230769 0,0001492656 0,1506024096 0,2791411043 0,2456211342 0,0592334495 0,2366589327 1,33298281785147E-05 0,3454545455 0,3372093023 0,1129032258 0,3333333333
0,3173076923 0,0001194125 0,1626506024 0,1380368098 0,106884791 0,0592334495 0,222737819 7,32990551751794E-06 0,2909090909 0,1744186047 0,4032258065 0,6666666667
0,2884615385 6,96572861521315E-05 0,2469879518 0,1886503067 0,1271171744 0,2700348432 0,403712297 1,0309867105813E-05 0,4727272727 0,6511627907 0,3548387097 0,5
0,3076923077 0,0001393146 0,156626506 0,1319018405 0,0779813862 0,1219512195 0,2621809745 5,169933359559E-06 0,3090909091 0,1395348837 0,7258064516 0,8333333333
0,25 7,96083270310074E-05 0,265060241 0,009202454 0,1473495578 0,1289198606 0,2621809745 0,00000347 0,3545454545 0,6162790698 0,5322580645 0,6666666667
0,2884615385 6,96572861521315E-05 0,2469879518 0,1886503067 0,1271171744 0,2700348432 0,403712297 1,0309867105813E-05 0,4727272727 0,6511627907 0,3548387097 0,5
0,2884615385 0,0002288739 0,1807228916 0,1134969325 0,0808717267 0,1080139373 0,2621809745 4,52994160905269E-06 0,3727272727 0,476744186 0,7419354839 0,6666666667
0,2884615385 6,96572861521315E-05 0,2469879518 0,1886503067 0,1271171744 0,2700348432 0,403712297 1,0309867105813E-05 0,4727272727 0,6511627907 0,3548387097 0,5
0,3653846154 0,0002189229 0,2228915663 0,0153374233 0,2514018151 0,0871080139 0,3897911833 7,26990629090791E-06 0,3363636364 0,3255813953 0,2903225806 0,3333333333
0,2115384615 7,96083270310074E-05 0,1626506024 0,1748466258 2,89034048210879E-05 0,1289198606 0,2064965197 6,90991093124818E-06 0,3909090909 0,1395348837 0,4516129032 0,3333333333
0,3173076923 0,0001293635 0,2108433735 0,0291411043 5,78068096421758E-05 0,1358885017 0,4106728538 4,16994624939285E-06 0,5454545455 0,3953488372 0,7258064516 0,5
0,3076923077 0,0001393146 0,156626506 0,1319018405 0,0779813862 0,1219512195 0,2621809745 5,169933359559E-06 0,3090909091 0,1395348837 0,7258064516 0,8333333333
0,1730769231 0,0001293635 0,1445783133 0,0582822086 0,0779813862 0,1219512195 0,3271461717 0,9900001289 0,5272727273 0,1046511628 0,564516129 0,6666666667
0,3461538462 0,0001393146 0,156626506 0,1257668712 0,0779813862 0,0731707317 0,2389791183 5,98992278989529E-06 0,2363636364 0,2209302326 0,5483870968 0,5
0,3173076923 0,0001194125 0,1626506024 0,1380368098 0,106884791 0,0592334495 0,222737819 7,32990551751794E-06 0,2909090909 0,1744186047 0,4032258065 0,6666666667
0,2884615385 0,0002288739 0,1807228916 0,1134969325 0,0808717267 0,1080139373 0,2621809745 4,52994160905269E-06 0,3727272727 0,476744186 0,7419354839 0,6666666667
0,3269230769 0,0001492656 0,1506024096 0,2791411043 0,2456211342 0,0592334495 0,2366589327 1,33298281785147E-05 0,3454545455 0,3372093023 0,1129032258 0,3333333333
0,25 6,96572861521315E-05 0,2409638554 0,0107361963 0,1531302387 0,2055749129 0,3178654292 4,00994831176633E-06 0,4090909091 0,5348837209 0,4838709677 0,5
